x [m],y [m],z [m],stn. height above GW table [m],dg/dH (x-component) [uGal/m],dg/dH (y-component) [uGal/m],dg/dH (z-component) [uGal/m],dg/dH [uGal/m]
2606937.0,1115659.0,2671.0,7.5,-23.50302196937311,4.923596669714652,-20.38178542015859,31.496841472951687
2605957.0,1115679.0,2462.0,7.5,-1.5223877173305709,16.617343050161004,-32.594264285852375,36.617479688594145
2605977.0,1115679.0,2475.0,7.5,-5.360766285749448,17.101684362328363,-34.9837020555329,39.307312712896454
2605997.0,1115679.0,2488.0,7.5,-5.407557215000389,18.475588257787475,-34.98205698933091,39.92910401836727
2606017.0,1115679.0,2499.0,7.5,-3.623720411900214,17.86629265131894,-30.682102078398,35.68931423655308
2606037.0,1115679.0,2519.0,7.5,-0.9088645008315741,25.098054825574245,-31.752594769681853,40.48414091117693
2606057.0,1115679.0,2537.0,7.5,7.727138600372995,27.116474119900822,-39.13951923518257,48.2380949624449
2606077.0,1115679.0,2548.0,7.5,4.559794303681926,23.239310429529333,-40.09534122458259,46.56708774711634
2606097.0,1115679.0,2560.0,7.5,2.4139589778435604,23.72646072237446,-41.27335581353146,47.66824977348613
2606117.0,1115679.0,2572.0,7.5,-0.5532557789818028,23.952034050364958,-42.01002898707913,48.36164350600637
2606137.0,1115679.0,2588.0,7.5,-4.266899583545251,29.26277413193717,-44.538794086773414,53.46232842532049
2606157.0,1115679.0,2605.0,7.5,-18.60975895380922,24.014331091293794,-57.4300086970322,64.97089444530033
2606177.0,1115679.0,2607.0,7.5,-22.67518317990953,3.8407566915817895,-58.60548312424182,62.9564770014347
2606197.0,1115679.0,2600.0,7.5,-12.537689358568398,-14.331410403513047,-50.70791886150088,54.16526575094447
2606217.0,1115679.0,2587.0,7.5,-10.236248516536381,-9.00101161994883,-38.580710443077145,40.91784711061065
2606237.0,1115679.0,2580.0,7.5,-8.374581608771106,-6.4164529402547155,-33.711437130430326,35.32372402303341
2606257.0,1115679.0,2577.0,7.5,-8.148709539192904,-0.9452582099432643,-34.072640998607135,35.04625293604956
2606277.0,1115679.0,2578.0,7.5,-9.825521315254594,0.36618331115818553,-36.17206884168483,37.484577143426336
2606297.0,1115679.0,2581.0,7.5,-14.681548953150413,-0.449237034965027,-38.16496861810056,40.893942377789124
2606317.0,1115679.0,2583.0,7.5,-17.42264069458853,-8.843206166392685,-39.40748222225938,43.985228874836466
2606337.0,1115679.0,2570.0,7.5,-12.834505288256087,-13.443424144341837,-22.706704384631585,29.34356152088553
2606357.0,1115679.0,2562.0,7.5,-9.064689105950448,-3.9014352148968525,-19.08136870533657,21.4822814661891
2606377.0,1115679.0,2562.0,7.5,-8.127273290325787,4.978607850013484,-22.976815511744196,24.875151423068516
2606397.0,1115679.0,2567.0,7.5,-11.215821701010809,6.019228839528722,-28.366003514702268,31.091090808261793
2606417.0,1115679.0,2571.0,7.5,-13.939267624950515,3.5548344208769236,-29.428003823553926,32.75587639979962
2606437.0,1115679.0,2574.0,7.5,-14.647616332180712,4.1120808335595855,-29.632207162566395,33.30960183373176
2606457.0,1115679.0,2578.0,7.5,-15.846505004112144,4.586097352106788,-31.127673817743407,35.228909819524375
2606477.0,1115679.0,2581.0,7.5,-16.865500323083253,2.39510327877683,-31.665677299421453,35.95687333035263
2606497.0,1115679.0,2582.0,7.5,-16.381698684996493,1.208762950436469,-30.37280359928581,34.530107995156236
2606517.0,1115679.0,2583.0,7.5,-15.403557122778894,1.1867691832922582,-29.417003494279083,33.227068599434894
2606537.0,1115679.0,2584.0,7.5,-13.565999558488246,1.8250105180314662,-28.118941515587014,31.27366111232952
2606557.0,1115679.0,2586.0,7.5,-13.02272165561796,2.747711730079427,-29.384677826248314,32.258339852257215
2606577.0,1115679.0,2589.0,7.5,-12.893730965178502,1.403770736935225,-27.963755161603075,30.82515974366331
2606597.0,1115679.0,2593.0,7.5,-13.64335176617018,6.226518993011854,-25.84447556903111,29.88055393770407
2606617.0,1115679.0,2600.0,7.5,-15.197812379838034,6.936385066454352,-28.671017855327477,33.18304090621286
2606637.0,1115679.0,2604.0,7.5,-14.888134086772105,6.533171673624104,-24.58293680124958,29.473032597223188
2606657.0,1115679.0,2613.0,7.5,-16.308229000481713,6.457758709377902,-28.481294039127903,33.44914185482135
2606677.0,1115679.0,2620.0,7.5,-16.04795867339647,10.734845614418209,-26.331155685019954,32.65124266635489
2606697.0,1115679.0,2631.0,7.5,-23.979130521490198,10.256881889553062,-29.85628230385524,39.64340953639588
2606717.0,1115679.0,2631.0,7.5,-19.458895465886158,2.9999992529634887,-25.929114933014596,32.55714375493567
2606737.0,1115679.0,2635.0,7.5,-16.346040732820637,9.419646275216945,-28.541577164780815,34.213219822787465
2606757.0,1115679.0,2640.0,7.5,-19.103568006386595,5.624845125505969,-32.32861173156339,37.970045163928155
2606777.0,1115679.0,2642.0,7.5,-17.67299947702724,3.1676510680373116,-30.628524104679673,35.503174683889696
2606797.0,1115679.0,2643.0,7.5,-18.011807026340012,1.523441974389009,-30.928972751142553,35.82383875639739
2606817.0,1115679.0,2640.0,7.5,-13.57161905693748,-2.949688636476495,-25.476913626577726,29.016592405292684
2606837.0,1115679.0,2641.0,7.5,-14.755200179677443,2.169384779680017,-25.742588970112376,29.75068149721636
2606857.0,1115679.0,2643.0,7.5,-14.472464612852725,2.391804046672286,-28.012652281595884,31.62090521186184
2606877.0,1115679.0,2641.0,7.5,-12.257414228333056,-3.846059558085333,-21.346410932893672,24.91396470667091
2606897.0,1115679.0,2643.0,7.5,-11.714477126250635,4.738783618193731,-22.301515010807762,25.63284253255566
2606917.0,1115679.0,2649.0,7.5,-14.101506418036623,5.835303975342871,-25.31672043282927,29.560777885850968
2606937.0,1115679.0,2652.0,7.5,-12.401446007736322,2.2435317579991,-24.499259932814706,27.550735654199325
2605957.0,1115699.0,2460.0,7.5,-6.259267708297529,13.717649473939025,-34.54087158341552,37.68851481653261
2605977.0,1115699.0,2470.0,7.5,-6.099576872918004,15.324379861687424,-32.67302638754576,36.60011078528573
2605997.0,1115699.0,2483.0,7.5,-6.744134563744723,17.12799797927162,-32.41940741219029,37.280955496733284
2606017.0,1115699.0,2497.0,7.5,-6.70927012563268,17.323223583138486,-30.463116436333767,35.680664847277455
2606037.0,1115699.0,2517.0,7.5,-8.197910479476716,22.70365843484812,-28.468088590210414,37.32417327330684
2606057.0,1115699.0,2544.0,7.5,-9.02208953190826,30.533266225079974,-46.91352316890142,56.69706431564537
2606077.0,1115699.0,2556.0,7.5,-7.2464047305278685,27.00315403519901,-50.17593632866518,57.439579523404966
2606097.0,1115699.0,2564.0,7.5,-8.887891790997601,25.554108364162584,-49.69603169716531,56.58358985802779
2606117.0,1115699.0,2574.0,7.5,-10.375834758983485,25.263667196606807,-50.96829685810807,57.82454592803014
2606137.0,1115699.0,2585.0,7.5,-18.616986894052193,23.949224188737137,-50.68473201150817,59.06860079038697
2606157.0,1115699.0,2593.0,7.5,-22.872171171044975,19.038730150062687,-51.107142277487895,59.140083290234536
2606177.0,1115699.0,2599.0,7.5,-22.998789757518555,5.2346777540248395,-58.16589016623609,62.76636806706011
2606197.0,1115699.0,2593.0,7.5,-19.544087565265233,-7.266658217646492,-51.12513812784422,55.21372500567223
2606217.0,1115699.0,2584.0,7.5,-11.530307041443496,-10.462713865384574,-43.395037981346334,46.10364067295948
2606237.0,1115699.0,2576.0,7.5,-6.721748058927904,-6.541593249197515,-39.19145533091368,40.298194874716785
2606257.0,1115699.0,2572.0,7.5,-9.396620307116358,-2.94626956600067,-37.025260546265514,38.312490079222194
2606277.0,1115699.0,2573.0,7.5,-15.26924768405905,-2.938222882075764,-38.898777206279874,41.89150208199385
2606297.0,1115699.0,2572.0,7.5,-18.608243410913932,-5.291745664987423,-37.42575143229995,42.13022864043152
2606317.0,1115699.0,2568.0,7.5,-17.071543322402807,-12.317735817665756,-30.50533069885961,37.06399072049944
2606337.0,1115699.0,2558.0,7.5,-12.024075582245752,-10.674860982140682,-20.966944008746076,26.42241078443602
2606357.0,1115699.0,2550.0,7.5,-6.776848473704761,1.889013958593114,-19.14036903982979,20.39234601393839
2606377.0,1115699.0,2554.0,7.5,-9.215955508884354,4.887627292906747,-27.47064199282121,29.384671309950953
2606397.0,1115699.0,2558.0,7.5,-12.457003036498993,4.395280499229884,-30.40241243593678,33.14818392073779
2606417.0,1115699.0,2560.0,7.5,-13.120577096966818,2.716515646685048,-28.207590509440855,31.228146966549783
2606437.0,1115699.0,2563.0,7.5,-13.954843736489089,3.8203590270651655,-29.37396939142489,32.743898433355085
2606457.0,1115699.0,2567.0,7.5,-15.876092409339858,2.520587568018195,-29.941484241864615,33.98376304183769
2606477.0,1115699.0,2568.0,7.5,-16.006634903750708,1.4646068132735388,-28.098894268134522,32.371365327265096
2606497.0,1115699.0,2569.0,7.5,-15.032285893744753,1.5370364828343483,-27.048947762808492,30.983506506139424
2606517.0,1115699.0,2570.0,7.5,-12.647323393266298,2.8976561170300905,-26.818290985793848,29.792145464620948
2606537.0,1115699.0,2574.0,7.5,-12.134642166624802,3.921130313708645,-29.86806591557767,32.476547922868995
2606557.0,1115699.0,2577.0,7.5,-14.129371723425596,2.2013841092890702,-31.29494117504391,34.40724604563446
2606577.0,1115699.0,2579.0,7.5,-13.55524572200837,0.8635128102948785,-28.396519142831004,31.477811874187463
2606597.0,1115699.0,2581.0,7.5,-13.073796823891435,4.339190789203206,-24.820129908838794,28.386468409950783
2606617.0,1115699.0,2587.0,7.5,-15.052829916071456,6.6411390505050525,-26.378966179795793,31.089262987165352
2606637.0,1115699.0,2592.0,7.5,-13.080594180008728,6.10487853621772,-25.492309062634945,29.29555098285318
2606657.0,1115699.0,2601.0,7.5,-16.34310294219731,8.38832545124012,-28.023376518567815,33.507769981850466
2606677.0,1115699.0,2607.0,7.5,-17.30252416387208,7.370409694836195,-28.03813579603957,33.76147716596932
2606697.0,1115699.0,2613.0,7.5,-17.3341299112473,8.498919288387123,-27.801100719231396,33.846785520213956
2606717.0,1115699.0,2615.0,7.5,-14.95271832056112,5.964045576252514,-25.532252197309223,30.183596987050148
2606737.0,1115699.0,2621.0,7.5,-16.804448155075995,8.852057890513736,-27.593541428435838,33.498536315135446
2606757.0,1115699.0,2628.0,7.5,-18.864987210295034,8.857320761642946,-31.439010070874733,37.719374699957434
2606777.0,1115699.0,2632.0,7.5,-17.102486450287447,4.832293269143383,-35.32537923287156,39.54400737112347
2606797.0,1115699.0,2633.0,7.5,-16.259633508537842,0.38650178366109256,-34.99729930711785,38.59191656620245
2606817.0,1115699.0,2630.0,7.5,-14.373036112091002,-3.6078438585946233,-29.09725972014606,32.65350253202718
2606837.0,1115699.0,2627.0,7.5,-13.910989863499008,0.9318269085931762,-23.621766220795923,27.42939627042283
2606857.0,1115699.0,2630.0,7.5,-16.444358488836098,3.35960575385023,-26.054739658404284,30.992794898135347
2606877.0,1115699.0,2630.0,7.5,-12.266447564791317,-2.280699440029174,-25.909942885396987,28.75747669946127
2606897.0,1115699.0,2631.0,7.5,-11.424785839677973,3.9106826034449145,-23.646247964416226,26.55116217234288
2606917.0,1115699.0,2636.0,7.5,-12.570715547203395,5.83574964762486,-25.165237890511083,28.72921964489237
