x [m],y [m],z [m],stn. height above GW table [m],dg/dH (x-component) [uGal/m],dg/dH (y-component) [uGal/m],dg/dH (z-component) [uGal/m],dg/dH [uGal/m]
2605957.0,1115619.0,2462.0,2.0,-0.5878115609769179,16.658403518736932,29.658845575816347,34.02197894177242
2605977.0,1115619.0,2474.0,2.0,0.2733497084748263,18.15400603510419,33.95531956905654,38.50462806238331
2605997.0,1115619.0,2484.0,2.0,0.9250655342491328,15.659923471155809,31.519478264439005,35.20747732268751
2606017.0,1115619.0,2495.0,2.0,1.9886570684951275,13.787263546658217,25.591180974702564,29.13677979326241
2606037.0,1115619.0,2507.0,2.0,6.833520746448545,14.052211650868342,26.973473049395672,31.172582607468016
2606057.0,1115619.0,2520.0,2.0,1.9632772872592508,6.082072110373247,13.62446505782743,15.048990231055662
2606077.0,1115619.0,2541.0,2.0,16.44137755188668,11.127280597221064,26.930656551921697,33.45736886861456
2606097.0,1115619.0,2558.0,2.0,3.16719505165712,22.39945222912129,35.340262867372864,41.960705001166765
2606117.0,1115619.0,2569.0,2.0,1.6990736063446141,18.7827727580126,23.586588641639693,30.199446474212802
2606137.0,1115619.0,2586.0,2.0,7.694456508343699,23.664472595372626,30.067417917933753,39.02898338962492
2606157.0,1115619.0,2601.0,2.0,8.043267915439749,22.997371465207788,40.509197260353204,47.27122079814
2606177.0,1115619.0,2611.0,2.0,1.5741445167082246,23.582349439706043,42.7529412367977,48.85098894037831
2606197.0,1115619.0,2616.0,2.0,-17.513146829776467,-6.312427151377322,50.87722452415898,54.176092731983154
2606217.0,1115619.0,2610.0,2.0,-16.581462528087908,-10.162563645904777,32.881553223272476,38.20234471602953
2606237.0,1115619.0,2605.0,2.0,-15.188761020462376,-1.2693357068967386,24.592916656721872,28.933047267061042
2606257.0,1115619.0,2606.0,2.0,-16.83788198064806,2.27543581580881,26.41380853933296,31.406705642245203
2606277.0,1115619.0,2610.0,2.0,-18.2348283990588,3.526988568684899,28.276820957644038,33.8308619248374
2606297.0,1115619.0,2614.0,2.0,-18.983342964951422,3.7462283274302584,29.452230199827262,35.23968502341967
2606317.0,1115619.0,2619.0,2.0,-25.3891417631432,3.9245016772756816,36.211251170447326,44.39892953904571
2606337.0,1115619.0,2615.0,2.0,-19.62496424094946,-0.13254432357078627,12.486893635829738,23.2611113691668
2606357.0,1115619.0,2620.0,2.0,-30.558094412330178,-14.238540330662389,30.04804063114373,45.15991486519487
2606377.0,1115619.0,2603.0,2.0,-12.031576625899698,-7.628353597425902,13.919935274409992,19.917711032044327
2606397.0,1115619.0,2599.0,2.0,-9.262701888874942,7.178239521131891,19.498770794012874,22.749216060830683
2606417.0,1115619.0,2603.0,2.0,-15.192741887231374,6.648643577978947,26.435735049192193,31.206921589130257
2606437.0,1115619.0,2607.0,2.0,-17.197167105475724,6.171440478849207,29.086846744268414,34.349292388085566
2606457.0,1115619.0,2610.0,2.0,-17.18078773553618,5.5973563131464905,30.109808654219194,35.11567231456012
2606477.0,1115619.0,2614.0,2.0,-16.99441829295915,6.060744014875722,33.540047819489786,38.08513724359646
2606497.0,1115619.0,2616.0,2.0,-17.52195349648653,1.931572255405151,32.814066937077676,37.2493330767398
2606517.0,1115619.0,2617.0,2.0,-18.091462240740757,0.4092544215913285,34.075623372152194,38.58259456530244
2606537.0,1115619.0,2616.0,2.0,-14.238523336323762,-2.503272317676164,32.52559829215735,35.593770007661014
2606557.0,1115619.0,2615.0,2.0,-7.808169035569128,-1.0692274097614973,25.057829927190035,26.267957507232772
2606577.0,1115619.0,2621.0,2.0,-5.938862309132098,9.549722677248697,22.516615130103357,25.16873547988431
2606597.0,1115619.0,2630.0,2.0,-24.468612569720207,1.1864521752153097,25.416533207721695,35.30043668498114
2606617.0,1115619.0,2631.0,2.0,-11.76961114597478,10.88083932749355,20.688306858695324,26.171023130128557
2606637.0,1115619.0,2638.0,2.0,-13.807125750785397,7.142970661103711,25.70960544811881,30.044010445699993
2606657.0,1115619.0,2649.0,2.0,-13.381060971594659,13.989300098536333,24.559234999892922,31.271541915172776
2606677.0,1115619.0,2662.0,2.0,-16.765949185763887,17.228690351263925,27.370423081632765,36.4289017537851
2606697.0,1115619.0,2669.0,2.0,-20.68079384220611,8.54546333349474,23.805435405773057,32.67137787707103
2606717.0,1115619.0,2679.0,2.0,-22.459106380611658,18.957112725526216,33.714554450672765,44.7264436783355
2606737.0,1115619.0,2680.0,2.0,-23.335676015874146,-9.530263491192773,33.99856127537726,42.32353796795571
2606757.0,1115619.0,2676.0,2.0,-17.989126304826975,2.2629708797072685,21.154235476162057,27.860929291650237
2606777.0,1115619.0,2685.0,2.0,-21.120036861199658,13.3685317054026,27.055064589673464,36.83408906065399
2606797.0,1115619.0,2695.0,2.0,-34.95327731809105,7.2732736992954345,27.44770943214836,45.033419353319005
2606817.0,1115619.0,2696.0,2.0,-35.36648368120434,-16.71174354543294,29.169270998490433,48.79464018603465
2606837.0,1115619.0,2691.0,2.0,-15.12092606762288,16.367959809262263,19.858006461924802,29.847829638048882
2606857.0,1115619.0,2699.0,2.0,-36.72682924331129,2.100670530641817,29.119360936396923,46.91705430107279
2606877.0,1115619.0,2701.0,2.0,-34.391252288376926,-0.6808369020071963,37.012591111960354,50.528741065566756
2606897.0,1115619.0,2689.0,2.0,-16.375310452027126,-13.777167953860406,15.890614088912058,26.654694996414374
2606917.0,1115619.0,2696.0,2.0,-14.05473663070744,17.652031996036424,13.307771338428319,26.19592780077731
2606937.0,1115619.0,2712.0,2.0,-35.365077521534324,9.356209847574453,30.754305297090887,47.79178449401794
2605957.0,1115639.0,2462.0,2.0,-0.5465601216317388,16.24529152534932,29.67717977418411,33.837009679630185
2605977.0,1115639.0,2474.0,2.0,-0.6269843981872074,17.736905187529118,30.17623640903686,35.00851551952824
2605997.0,1115639.0,2487.0,2.0,3.9344795607718464,19.88904624779905,31.440859566615035,37.41098689354278
2606017.0,1115639.0,2500.0,2.0,0.02369297877585916,21.6009699863083,32.78344258620939,39.26011428294526
2606037.0,1115639.0,2512.0,2.0,3.318011459543406,17.229110211403814,32.64268664574383,37.05936359645944
2606057.0,1115639.0,2526.0,2.0,5.175941945663204,17.264434889170147,22.941125765332274,29.17441239250695
2606077.0,1115639.0,2542.0,2.0,1.144930714824406,19.112453451270767,26.140554122441575,32.40255102761258
2606097.0,1115639.0,2557.0,2.0,-0.0774670825384019,21.318492376339314,31.581592897163773,38.10355794766545
2606117.0,1115639.0,2573.0,2.0,4.542860788097397,21.499715737274204,36.46514521140912,42.574431014551244
2606137.0,1115639.0,2588.0,2.0,1.7042076238556174,24.34876538864345,27.917280364153005,37.08289690014969
2606157.0,1115639.0,2609.0,2.0,8.260223972884663,32.2129939466729,41.769947877652555,53.3913553376613
2606177.0,1115639.0,2616.0,2.0,13.715905705207511,5.4152495546104475,58.834168734891804,60.65402218961718
