x [m],y [m],z [m],stn. height above GW table [m],dg/dH (x-component) [uGal/m],dg/dH (y-component) [uGal/m],dg/dH (z-component) [uGal/m],dg/dH [uGal/m]
2606197.0,1115799.0,2555.0,4.0,-24.374232814909,2.9986886828032104,-44.93288642061634,51.206050826242866
2606217.0,1115799.0,2554.0,4.0,-13.767478680252808,0.004374330321870858,-48.35890190116619,50.28048211217347
2606237.0,1115799.0,2552.0,4.0,-11.533237713424676,-4.592343658443181,-47.81372184382729,49.39895939177759
2606257.0,1115799.0,2548.0,4.0,-11.7009449075728,-6.8208514168770105,-38.89148451215477,41.18232258312225
2606277.0,1115799.0,2544.0,4.0,-11.119819489899681,-18.478322819023475,-37.34022845087655,43.12066164213679
2606297.0,1115799.0,2534.0,4.0,-3.8859247846463134,-12.356517251852273,-35.24343840423965,37.54842048050338
2606317.0,1115799.0,2525.0,4.0,-1.8323250974706502,-10.046643485799947,-29.44324799031226,31.164038775688468
2606337.0,1115799.0,2519.0,4.0,0.8542818485446972,-7.049565815055389,-27.15318078368221,28.06637494100154
2606357.0,1115799.0,2516.0,4.0,-8.583119404025583,-1.4849066251341185,-28.667123735665566,29.961289519396317
2606377.0,1115799.0,2516.0,4.0,-7.367380928742016,1.5913506023351254,-30.503903402325818,31.421311577767856
2606397.0,1115799.0,2517.0,4.0,-7.441528531294667,2.5159982585973246,-34.105309152867214,34.99826719327666
2606417.0,1115799.0,2519.0,4.0,-8.820073691618184,2.424555005215247,-34.64220309959164,35.82951859141072
2606437.0,1115799.0,2520.0,4.0,-10.70806378494351,0.8511181394462717,-34.416340275743785,36.05373087608961
2606457.0,1115799.0,2521.0,4.0,-10.715045108823642,0.7795205646546554,-33.46240333658833,35.144733333109286
2606477.0,1115799.0,2522.0,4.0,-11.151419179682506,3.857876026126008,-32.308386600513806,34.39577302347207
2606497.0,1115799.0,2525.0,4.0,-12.828494008240355,4.374419584892102,-34.231105005261924,36.81676730927655
2606517.0,1115799.0,2528.0,4.0,-13.663666708067776,4.389496855473114,-36.29096955742112,39.02560623451012
2606537.0,1115799.0,2530.0,4.0,-13.170157432388239,2.228157271516923,-36.80367690982846,39.152629103337944
2606557.0,1115799.0,2531.0,4.0,-14.203981741498964,-0.8222869563378157,-36.52357336976407,39.19694713683629
2606577.0,1115799.0,2531.0,4.0,-13.160430572931082,-1.2710276964994214,-32.58821094916468,35.16822340035767
2606597.0,1115799.0,2530.0,4.0,-11.726323270710768,-0.9827734476994017,-29.59164416480796,31.845531954660906
2606617.0,1115799.0,2533.0,4.0,-10.559468524464474,4.783997559771003,-28.134200185351094,30.42897021327637
2606637.0,1115799.0,2538.0,4.0,-10.156026508656021,8.960915872408131,-29.37828711961377,32.350064015382785
2606657.0,1115799.0,2545.0,4.0,-13.094268346566738,7.450318127481843,-32.27239822408811,35.61565373353
2606677.0,1115799.0,2550.0,4.0,-13.448519093716245,6.562372626471414,-31.961351600982155,35.29101013663843
2606697.0,1115799.0,2555.0,4.0,-13.211910267277888,10.299286221479127,-30.137237395208544,34.48018195134284
2606717.0,1115799.0,2562.0,4.0,-15.50797780741599,10.559273743852115,-34.50583326487093,39.27656001963492
2606737.0,1115799.0,2568.0,4.0,-19.53782212297571,9.09102878343495,-34.922498484965814,41.036010991356385
2606757.0,1115799.0,2573.0,4.0,-22.558131915544575,6.300244945218797,-33.77685619692058,41.1027786948318
2606777.0,1115799.0,2574.0,4.0,-18.31530089847611,0.9984617061056664,-33.13157442128499,37.870151787567806
2606797.0,1115799.0,2573.0,4.0,-13.147372062088488,1.3229060787586273,-28.648644467768996,31.549141073456063
2606817.0,1115799.0,2574.0,4.0,-11.394582453325242,1.5445206373640632,-32.09885161753696,34.09630960162002
2606837.0,1115799.0,2576.0,4.0,-12.995317872982655,3.048948818224686,-30.874092854080356,33.63605186519951
2606057.0,1115819.0,2476.0,4.0,-10.273567044166793,12.735122397361462,-35.10608793553926,38.731988490452984
2606077.0,1115819.0,2483.0,4.0,-15.152682177030977,7.383195402196084,-28.124081692541296,32.788402256801994
2606097.0,1115819.0,2493.0,4.0,-12.45758391228995,13.597527931556325,-19.880755000788074,27.116942714520007
2606117.0,1115819.0,2510.0,4.0,-12.2167321144139,20.213358883144647,-24.18816753003719,33.806742956920594
2606137.0,1115819.0,2528.0,4.0,-14.663872653431365,23.756974788606968,-38.18807244921776,47.304882302879314
2606157.0,1115819.0,2540.0,4.0,-21.817825820371564,22.4222182944469,-47.108278380531665,56.550537475337656
2606177.0,1115819.0,2542.0,4.0,-21.603237165622726,8.921317017495939,-39.28829154524121,45.71498229141818
2606197.0,1115819.0,2545.0,4.0,-16.8535711022099,10.508850600825543,-43.59369009371476,47.9049957294076
2606217.0,1115819.0,2548.0,4.0,-17.064835526817443,3.1178607409820938,-50.1692549360381,53.08374334949139
2606237.0,1115819.0,2548.0,4.0,-14.88535369805471,-1.5153164407994595,-49.15269051847652,51.37953798777369
2606257.0,1115819.0,2544.0,4.0,-6.567822754276039,-9.473396566931171,-44.46961813301597,45.93940003028111
2606277.0,1115819.0,2538.0,4.0,-0.6101556403054222,-9.635212982935375,-39.3443012859209,40.51152506150861
2606297.0,1115819.0,2532.0,4.0,1.3901092698661375,-10.323775208173265,-40.23010453503787,41.55687727959278
2606317.0,1115819.0,2527.0,4.0,-1.2340676233929448,-12.126485454869165,-39.66814975676697,41.49863464635375
2606337.0,1115819.0,2519.0,4.0,-1.784175684048936,-10.67010295539888,-34.861983238442505,36.501948650281804
2606357.0,1115819.0,2513.0,4.0,-3.779280507082513,-9.395884624623369,-29.80374591320246,31.477434448969625
2606377.0,1115819.0,2511.0,4.0,-8.588010668155418,2.2461129670393967,-31.505137188796592,32.73182885177588
2606397.0,1115819.0,2512.0,4.0,-9.35500262957078,2.5511783674085247,-35.374930853975414,36.67983530749765
2606417.0,1115819.0,2514.0,4.0,-9.907721570532168,1.776484228087518,-38.03483176070735,39.34421520372651
2606437.0,1115819.0,2514.0,4.0,-10.421406035449456,0.6321856956434596,-36.028343654463455,37.51062394833757
2606457.0,1115819.0,2514.0,4.0,-10.279029585792571,0.7432758250479311,-35.79114458041295,37.24536130249943
2606477.0,1115819.0,2515.0,4.0,-9.804802719123202,2.152905210597429,-34.18620560930638,35.629563724083326
2606497.0,1115819.0,2518.0,4.0,-10.506077932609921,3.4251145021815885,-34.884727642259115,36.59307729002475
2606517.0,1115819.0,2520.0,4.0,-12.069598419558115,3.923426553095851,-35.169592454179906,37.38941983128443
2606537.0,1115819.0,2522.0,4.0,-13.896730570056182,1.492943784637387,-37.53538404096414,40.05312792758497
2606557.0,1115819.0,2523.0,4.0,-13.97228881457937,-1.520251537829834,-35.88335556704862,38.53765984342501
2606577.0,1115819.0,2522.0,4.0,-12.666940455635146,-1.562964915294128,-32.03869302197134,34.48727432530964
