0,1
2606277.0,1116299.0
2606296.0,1116282.0
2606315.0,1116265.0
2606334.0,1116248.0
2606353.0,1116231.0
2606372.0,1116214.0
2606391.0,1116197.0
2606410.0,1116180.0
2606429.0,1116163.0
2606448.0,1116146.0
2606467.0,1116129.0
2606486.0,1116112.0
2606505.0,1116095.0
2606524.0,1116078.0
2606543.0,1116061.0
2606562.0,1116044.0
2606581.0,1116027.0
2606600.0,1116010.0
2606619.0,1115993.0
2606638.0,1115976.0
2606657.0,1115959.0
